Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0010468~regulation of gene expression	72	24.40677966101695	0.00674480103520994	MASP1, UTY, TGFB3, NFKB2, GLI2, KCNIP3, SFSWAP, APOB, AKAP17A, CLK3, CDK5RAP2, ACIN1, LOXL2, GABPB2, SAMD4B, AKT2, ELMSAN1, CCNK, INPPL1, ZFY, DDX39B, SF1, RING1, MED12, TTF2, SP140, FLNA, TAF15, CDK11A, AKAP8, MYBBP1A, KDM6B, KMT2D, FGFR4, SOX1, USP9Y, KMT2C, KMT2B, TRRAP, TCF7L1, ZFP36L1, AZU1, MOV10, NUP214, DDX3Y, AUTS2, NFATC4, CC2D1B, MLLT6, BAZ2A, FN1, NSUN4, SREBF1, DVL3, SMG6, MAML1, CREBBP, IGF2, CELSR2, ACACB, FOXP4, AGER, NKAPL, DOT1L, PAGR1, ATF7, HIF3A, PHF21A, OGG1, PBX2, NCOR2, TBL1Y	192	3436	11962	1.305515133876601	0.9999999987318118	0.8710805716853747	11.483823103131396
GOTERM_BP_FAT	GO:0030029~actin filament-based process	18	6.101694915254238	0.006983018401353406	PARVG, TRIOBP, FMNL3, DIAPH1, INPPL1, MYO1E, MYH3, WASF2, TGFB3, MYO9B, CELSR1, TPM2, ARHGEF10, FLNA, SPTA1, TMSB4Y, RHOF, ARAP1	192	550	11962	2.038977272727273	0.9999999993864407	0.8546107108982042	11.865694260134907
GOTERM_BP_FAT	GO:0006259~DNA metabolic process	24	8.135593220338983	0.007241118316590033	FGFR4, MKI67, SMG6, MSH5, DDX39B, EME1, POLE, TGFB3, TRRAP, GLI2, CTC1, MCM5, PAGR1, DOT1L, UVSSA, XPC, ZFYVE26, MDC1, TEP1, OGG1, CHAF1A, MYBBP1A, BAZ2A, TOP3B	192	835	11962	1.7907185628742515	0.9999999997206649	0.8401017185377708	12.277681361541193
GOTERM_BP_FAT	GO:0007010~cytoskeleton organization	26	8.813559322033898	0.009376681052022506	TRIOBP, HAUS5, KIF24, DIAPH1, WASF2, TGFB3, TPM2, TTLL3, NUMA1, STARD9, TEKT2, CDK5RAP2, RHOF, PARVG, FMNL3, INPPL1, MYH3, KIF18B, CELSR1, FLNA, ARHGEF10, CC2D2A, TMSB4Y, SPTA1, ARAP1, CCDC8	192	953	11962	1.6997420426722627	0.9999999999995878	0.8884881846758459	15.617422742663534
GOTERM_BP_FAT	GO:0014037~Schwann cell differentiation	4	1.3559322033898304	0.00978766432613095	LAMB2, MED12, ARHGEF10, AKT2	192	28	11962	8.900297619047619	0.9999999999998826	0.8807648179748442	16.24620950535046
GOTERM_BP_FAT	GO:0000280~nuclear division	16	5.423728813559322	0.013036254553275183	TRIOBP, CCNK, NUMA1, HAUS5, MKI67, POGZ, CDK11A, MSH5, EME1, KIF18B, IGF2, AKAP8, SNX33, ARHGEF10, FLNA, CCDC8	192	495	11962	2.0138047138047135	1.0	0.9292083348317477	21.062960031606572
GOTERM_BP_FAT	GO:0018205~peptidyl-lysine modification	13	4.406779661016949	0.013133823660596719	DOT1L, KMT2D, NUP214, XPC, KANSL1, MDC1, KMT2C, CREBBP, KMT2B, RING1, AUTS2, TRRAP, EP400	192	361	11962	2.243565327793167	1.0	0.9180148155943607	21.20349829675434
GOTERM_BP_FAT	GO:0000278~mitotic cell cycle	24	8.135593220338983	0.014827151315832288	TRIOBP, CCNK, HAUS5, POGZ, MKI67, EME1, POLE, KIF18B, IGF2, CNTRL, CTC1, ARHGEF10, FLNA, MCM5, ZFP36L1, NUP214, NUMA1, XPC, CDK11A, MDC1, AKAP8, SNX33, CDK5RAP2, CCDC8	192	890	11962	1.6800561797752809	1.0	0.9300429213217837	23.605239654894095
GOTERM_BP_FAT	GO:0030036~actin cytoskeleton organization	15	5.084745762711865	0.015670529242416038	PARVG, TRIOBP, FMNL3, DIAPH1, INPPL1, MYH3, WASF2, TGFB3, TPM2, FLNA, ARHGEF10, SPTA1, TMSB4Y, RHOF, ARAP1	192	460	11962	2.0315896739130435	1.0	0.9297803371352942	24.77549215205671
GOTERM_BP_FAT	GO:0031573~intra-S DNA damage checkpoint	3	1.0169491525423728	0.01762136468885758	XPC, MDC1, EME1	192	13	11962	14.377403846153847	1.0	0.9411280697022496	27.417879937923505
GOTERM_BP_FAT	GO:0050810~regulation of steroid biosynthetic process	4	1.3559322033898304	0.01944132380397565	SREBF1, APOB, FGFR4, SF1	192	36	11962	6.922453703703703	1.0	0.9487696458984267	29.80374229929167
GOTERM_BP_FAT	GO:0010557~positive regulation of macromolecule biosynthetic process	30	10.16949152542373	0.020328928471706923	KMT2D, FGFR4, SOX1, KMT2B, TGFB3, NFKB2, GLI2, AZU1, AUTS2, NFATC4, CDK5RAP2, GABPB2, NSUN4, AKT2, SREBF1, DVL3, CCNK, MAML1, DDX39B, CREBBP, MED12, IGF2, CTC1, PAGR1, DOT1L, TAF15, HIF3A, PBX2, KDM6B, NCOR2	192	1228	11962	1.5220378664495113	1.0	0.9482051404650415	30.94028268197495
GOTERM_BP_FAT	GO:0048285~organelle fission	16	5.423728813559322	0.02107151672693678	TRIOBP, CCNK, NUMA1, HAUS5, MKI67, POGZ, CDK11A, MSH5, EME1, KIF18B, IGF2, AKAP8, SNX33, ARHGEF10, FLNA, CCDC8	192	525	11962	1.8987301587301588	1.0	0.9466152911867902	31.8777599044649
GOTERM_BP_FAT	GO:1903047~mitotic cell cycle process	22	7.457627118644068	0.021424914944169874	TRIOBP, CCNK, HAUS5, POGZ, EME1, POLE, KIF18B, IGF2, CNTRL, CTC1, ARHGEF10, FLNA, MCM5, ZFP36L1, NUP214, NUMA1, XPC, CDK11A, MDC1, SNX33, CDK5RAP2, AKAP8	192	820	11962	1.6715193089430893	1.0	0.942175896533782	32.319672407985564
GOTERM_BP_FAT	GO:0033043~regulation of organelle organization	25	8.47457627118644	0.02296504872018742	SREBF1, TRIOBP, SMG6, MKI67, KMT2B, WASF2, TGFB3, IGF2, CELSR1, CTC1, ARHGEF10, ATXN2L, KCNN3, DHODH, AUTS2, USP36, SPTA1, CDK5RAP2, TMSB4Y, AKAP8, FYCO1, ARAP1, AKT2, CCDC8, NSUN4	192	979	11962	1.5909622914538646	1.0	0.9466159703045134	34.21413667697657
GOTERM_BP_FAT	GO:0051494~negative regulation of cytoskeleton organization	6	2.0338983050847457	0.023636825339190454	TRIOBP, WASF2, TMSB4Y, CDK5RAP2, SPTA1, ARAP1	192	102	11962	3.664828431372549	1.0	0.9447735404491333	35.02467856493452
GOTERM_BP_FAT	GO:1904837~beta-catenin-TCF complex assembly	4	1.3559322033898304	0.02403695197880924	KMT2D, CREBBP, TRRAP, TCF7L1	192	39	11962	6.389957264957265	1.0	0.9411426141740841	35.502965156797295
GOTERM_BP_FAT	GO:0030048~actin filament-based movement	6	2.0338983050847457	0.024532036901333813	MYH3, MYO1E, WASF2, MYO9B, TPM2, FLNA	192	103	11962	3.6292475728155336	1.0	0.938246918559204	36.090156726863064
GOTERM_BP_FAT	GO:0048646~anatomical structure formation involved in morphogenesis	23	7.796610169491526	0.027010358538730902	DVL3, FMNL3, NOX5, KIF24, MYH3, WASF2, MED12, HSPG2, CEP295NL, NFKB2, CELSR1, GLI2, FLNA, TTLL3, PLCG1, FER1L5, CC2D2A, HIF3A, TEKT2, NFATC4, LOXL2, KDM6B, FN1	192	891	11962	1.6082468200523758	1.0	0.9481900360951443	38.95442696795372
GOTERM_BP_FAT	GO:0021782~glial cell development	5	1.694915254237288	0.027934942276808334	LAMB2, MED12, AGER, ARHGEF10, AKT2	192	72	11962	4.326533564814815	1.0	0.9480426194848586	39.99159932100264
GOTERM_BP_FAT	GO:0043933~macromolecular complex subunit organization	45	15.254237288135593	0.02847915815614068	TRIOBP, KMT2D, KIF24, SOX1, DIAPH1, UTY, KMT2C, KMT2B, PRND, AASS, TRRAP, TCF7L1, SFSWAP, APOB, ATXN2L, TEKT2, AUTS2, SERPINA1, LOXL2, BAZ2A, NSUN4, KDM5D, FN1, SREBF1, DVL3, ANP32B, KANSL1, POGZ, CCDC88C, DDX39B, CREBBP, RING1, SF1, KIF18B, ACACB, DOT1L, XPC, PHF21A, SPTA1, AKAP8, TMSB4Y, CHAF1A, EP400, KDM6B, TBL1Y	192	2088	11962	1.3427173132183907	1.0	0.9458100067905174	40.5942803514139
GOTERM_BP_FAT	GO:0051568~histone H3-K4 methylation	4	1.3559322033898304	0.03099755586520284	KMT2D, KMT2C, KMT2B, AUTS2	192	43	11962	5.795542635658914	1.0	0.9537948943255847	43.309546739007985
GOTERM_BP_FAT	GO:0016575~histone deacetylation	5	1.694915254237288	0.0318230955824305	SREBF1, PHF21A, AKAP8, BAZ2A, TBL1Y	192	75	11962	4.153472222222223	1.0	0.9530750142783354	44.17380681349059
GOTERM_BP_FAT	GO:0007507~heart development	13	4.406779661016949	0.03375108743477266	SMG9, DVL3, LTBP1, MAML1, DDX39B, TGFB3, MED12, ACACB, GLI2, ZFP36L1, CC2D2A, NFATC4, KDM6B	192	414	11962	1.9563456119162639	1.0	0.9571198493538329	46.14400846411093
GOTERM_BP_FAT	GO:0016071~mRNA metabolic process	17	5.762711864406779	0.03499218270304223	SYMPK, SMG9, SMG6, DDX39B, SF1, TTF2, ZFP36L1, SFSWAP, MOV10, AKAP17A, CLASRP, CDK11A, SRRM2, RPS4Y1, ACIN1, PABPC1L, SAMD4B	192	610	11962	1.7362875683060108	1.0	0.9580444879741171	47.377330166418005
GOTERM_BP_FAT	GO:0048514~blood vessel morphogenesis	12	4.067796610169491	0.035236289872114177	ZFP36L1, FMNL3, APOB, NOX5, PLCG1, MYO1E, WASF2, HIF3A, HSPG2, NFATC4, LOXL2, FN1	192	370	11962	2.020608108108108	1.0	0.9550597472943615	47.61674757612329
GOTERM_BP_FAT	GO:0018130~heterocycle biosynthetic process	69	23.389830508474578	0.035534917723244276	TGFB3, NFKB2, GLI2, KCNIP3, SFSWAP, AKAP17A, ALAS2, CDK5RAP2, LOXL2, GABPB2, SAMD4B, ELMSAN1, CCNK, ZFY, DDX39B, POLE, RING1, SF1, MED12, TTF2, FLNA, SP140, TAF15, CDK11A, RPS4Y1, AKAP8, MYBBP1A, KDM6B, KMT2D, FGFR4, SOX1, USP9Y, KMT2C, KMT2B, TRRAP, PPCDC, TCF7L1, ZFP36L1, NUP214, MOV10, DHODH, AUTS2, MLXIP, NFATC4, CC2D1B, MLLT6, BAZ2A, SREBF1, DVL3, SMG6, MAML1, CREBBP, IGF2, CELSR2, FOXP4, AGER, CTC1, NKAPL, DOT1L, PAGR1, ATF7, HIF3A, PHF21A, TEP1, SPTA1, OGG1, PBX2, NCOR2, TBL1Y	192	3513	11962	1.2236959151722173	1.0	0.9522737518093984	47.9082390999899
GOTERM_BP_FAT	GO:0019438~aromatic compound biosynthetic process	69	23.389830508474578	0.03635877609152094	TGFB3, NFKB2, GLI2, KCNIP3, SFSWAP, AKAP17A, ALAS2, CDK5RAP2, LOXL2, GABPB2, SAMD4B, ELMSAN1, CCNK, ZFY, DDX39B, POLE, RING1, SF1, MED12, TTF2, FLNA, SP140, TAF15, CDK11A, RPS4Y1, AKAP8, MYBBP1A, KDM6B, KMT2D, FGFR4, SOX1, USP9Y, KMT2C, KMT2B, TRRAP, PPCDC, TCF7L1, ZFP36L1, NUP214, MOV10, DHODH, AUTS2, MLXIP, NFATC4, CC2D1B, MLLT6, BAZ2A, SREBF1, DVL3, SMG6, MAML1, CREBBP, IGF2, CELSR2, FOXP4, AGER, CTC1, NKAPL, DOT1L, PAGR1, ATF7, HIF3A, PHF21A, TEP1, SPTA1, OGG1, PBX2, NCOR2, TBL1Y	192	3517	11962	1.2223041654819449	1.0	0.9516826149052673	48.70448672802503
GOTERM_BP_FAT	GO:0001944~vasculature development	14	4.745762711864407	0.03721596124665061	FMNL3, NOX5, LTBP1, ANP32B, MYO1E, WASF2, HSPG2, ZFP36L1, APOB, PLCG1, HIF3A, NFATC4, LOXL2, FN1	192	468	11962	1.8637375356125356	1.0	0.9512532795503488	49.52073337370771
GOTERM_BP_FAT	GO:0016070~RNA metabolic process	73	24.74576271186441	0.03923584669547169	TGFB3, RBM6, NFKB2, GLI2, KCNIP3, SFSWAP, AKAP17A, CLK3, SRRM2, CDK5RAP2, ACIN1, LOXL2, GABPB2, SAMD4B, ELMSAN1, SYMPK, CCNK, ZFY, DDX39B, POLE, SF1, RING1, MED12, TTF2, SP140, FLNA, TAF15, CDK11A, RPS4Y1, AKAP8, MYBBP1A, KDM6B, KMT2D, SOX1, USP9Y, KMT2C, KMT2B, TRRAP, TCF7L1, ZFP36L1, MOV10, NUP214, WDR55, DDX3Y, AUTS2, MLXIP, NFATC4, CC2D1B, MLLT6, BAZ2A, NSUN4, SREBF1, DVL3, SMG9, SMG6, MAML1, CREBBP, IGF2, CELSR2, FOXP4, AGER, NKAPL, DOT1L, PAGR1, CLASRP, ATF7, HIF3A, PHF21A, OGG1, PABPC1L, PBX2, NCOR2, TBL1Y	192	3769	11962	1.206699942513487	1.0	0.9552497423318703	51.39590383687202
GOTERM_BP_FAT	GO:0051172~negative regulation of nitrogen compound metabolic process	28	9.491525423728813	0.04040945418774154	KMT2D, TGFB3, NFKB2, GLI2, KCNIP3, ZFP36L1, SFSWAP, MOV10, CC2D1B, NFATC4, ACIN1, LOXL2, BAZ2A, SAMD4B, SREBF1, SMG6, CREBBP, SF1, RING1, FLNA, CTC1, DOT1L, ATF7, PHF21A, OGG1, MYBBP1A, NCOR2, TBL1Y	192	1195	11962	1.459797768479777	1.0	0.9559084809305809	52.45500425740532
GOTERM_BP_FAT	GO:0010628~positive regulation of gene expression	30	10.16949152542373	0.04178157896200073	KMT2D, FGFR4, SOX1, KMT2B, TGFB3, NFKB2, GLI2, AZU1, APOB, AUTS2, NFATC4, CDK5RAP2, GABPB2, NSUN4, FN1, SREBF1, DVL3, CCNK, MAML1, DDX39B, CREBBP, MED12, PAGR1, DOT1L, TAF15, HIF3A, PBX2, MYBBP1A, KDM6B, NCOR2	192	1307	11962	1.430040168324407	1.0	0.9571906386703667	53.66560948978457
GOTERM_BP_FAT	GO:0002576~platelet degranulation	5	1.694915254237288	0.042074441209705965	TGFB3, IGF2, SERPINA1, FLNA, FN1	192	82	11962	3.7989075203252036	1.0	0.9548608531880268	53.92019921299443
GOTERM_BP_FAT	GO:1902107~positive regulation of leukocyte differentiation	5	1.694915254237288	0.042074441209705965	ZFP36L1, CD101, ACIN1, GLI2, AGER	192	82	11962	3.7989075203252036	1.0	0.9548608531880268	53.92019921299443
GOTERM_BP_FAT	GO:0006355~regulation of transcription, DNA-templated	57	19.322033898305087	0.04244525409009142	TGFB3, NFKB2, GLI2, KCNIP3, SFSWAP, AKAP17A, CDK5RAP2, LOXL2, GABPB2, SAMD4B, ELMSAN1, CCNK, ZFY, DDX39B, RING1, SF1, MED12, FLNA, SP140, TTF2, TAF15, CDK11A, AKAP8, MYBBP1A, KDM6B, KMT2D, SOX1, USP9Y, KMT2C, KMT2B, TRRAP, TCF7L1, ZFP36L1, MOV10, AUTS2, CC2D1B, NFATC4, MLLT6, BAZ2A, SREBF1, DVL3, MAML1, CREBBP, CELSR2, IGF2, AGER, FOXP4, NKAPL, DOT1L, PAGR1, ATF7, HIF3A, PHF21A, OGG1, PBX2, NCOR2, TBL1Y	192	2837	11962	1.2517514099400775	1.0	0.9527930465709622	54.24065729754468
GOTERM_BP_FAT	GO:0000226~microtubule cytoskeleton organization	12	4.067796610169491	0.04343497129561694	NUMA1, HAUS5, KIF24, STARD9, CC2D2A, TEKT2, KIF18B, CDK5RAP2, FLNA, ARHGEF10, CCDC8, TTLL3	192	383	11962	1.9520234986945169	1.0	0.9528756669727709	55.085699859635184
GOTERM_BP_FAT	GO:0030198~extracellular matrix organization	9	3.050847457627119	0.045290363380769014	FGFR4, BGN, LAMB2, COL27A1, MYO1E, HSPG2, NFKB2, LOXL2, FN1	192	248	11962	2.2609627016129035	1.0	0.9557401571625724	56.6303083573966
GOTERM_BP_FAT	GO:0031328~positive regulation of cellular biosynthetic process	30	10.16949152542373	0.04577929639371554	KMT2D, FGFR4, SOX1, KMT2B, TGFB3, NFKB2, GLI2, AZU1, AUTS2, NFATC4, CDK5RAP2, GABPB2, NSUN4, AKT2, SREBF1, DVL3, CCNK, MAML1, DDX39B, CREBBP, MED12, IGF2, CTC1, PAGR1, DOT1L, TAF15, HIF3A, PBX2, KDM6B, NCOR2	192	1318	11962	1.4181050834597875	1.0	0.9542063911712706	57.02891104327834
GOTERM_BP_FAT	GO:0043062~extracellular structure organization	9	3.050847457627119	0.046548371052406994	FGFR4, BGN, LAMB2, COL27A1, MYO1E, HSPG2, NFKB2, LOXL2, FN1	192	249	11962	2.251882530120482	1.0	0.9535756384938636	57.648904506017786
GOTERM_BP_FAT	GO:0051252~regulation of RNA metabolic process	59	20.0	0.04662228616908549	TGFB3, NFKB2, GLI2, KCNIP3, SFSWAP, AKAP17A, CLK3, CDK5RAP2, ACIN1, LOXL2, GABPB2, SAMD4B, ELMSAN1, CCNK, ZFY, DDX39B, RING1, SF1, MED12, FLNA, SP140, TTF2, TAF15, CDK11A, AKAP8, MYBBP1A, KDM6B, KMT2D, SOX1, USP9Y, KMT2C, KMT2B, TRRAP, TCF7L1, ZFP36L1, MOV10, AUTS2, CC2D1B, NFATC4, MLLT6, BAZ2A, SREBF1, DVL3, MAML1, CREBBP, CELSR2, IGF2, AGER, FOXP4, NKAPL, DOT1L, PAGR1, ATF7, HIF3A, PHF21A, OGG1, PBX2, NCOR2, TBL1Y	192	2970	11962	1.2376508136924804	1.0	0.9507508445568227	57.708044424865214
GOTERM_BP_FAT	GO:0006476~protein deacetylation	5	1.694915254237288	0.046975693357398145	SREBF1, PHF21A, AKAP8, BAZ2A, TBL1Y	192	85	11962	3.664828431372549	1.0	0.9488156090936257	57.98973113442021
GOTERM_BP_FAT	GO:1903506~regulation of nucleic acid-templated transcription	57	19.322033898305087	0.047214440441185224	TGFB3, NFKB2, GLI2, KCNIP3, SFSWAP, AKAP17A, CDK5RAP2, LOXL2, GABPB2, SAMD4B, ELMSAN1, CCNK, ZFY, DDX39B, RING1, SF1, MED12, FLNA, SP140, TTF2, TAF15, CDK11A, AKAP8, MYBBP1A, KDM6B, KMT2D, SOX1, USP9Y, KMT2C, KMT2B, TRRAP, TCF7L1, ZFP36L1, MOV10, AUTS2, CC2D1B, NFATC4, MLLT6, BAZ2A, SREBF1, DVL3, MAML1, CREBBP, CELSR2, IGF2, AGER, FOXP4, NKAPL, DOT1L, PAGR1, ATF7, HIF3A, PHF21A, OGG1, PBX2, NCOR2, TBL1Y	192	2855	11962	1.2438594570928196	1.0	0.946498326015235	58.179022905364455
GOTERM_BP_FAT	GO:0010467~gene expression	81	27.45762711864407	0.04823207824612511	MASP1, TGFB3, RBM6, GGT1, NFKB2, GLI2, KCNIP3, SFSWAP, APOB, AKAP17A, CLK3, SRRM2, EIF1AY, CDK5RAP2, ACIN1, LOXL2, GABPB2, SAMD4B, AKT2, ELMSAN1, SYMPK, CCNK, INPPL1, ZFY, DDX39B, MED12, SF1, RING1, TTF2, SP140, FLNA, TAF15, CDK11A, RPS4Y1, AKAP8, MYBBP1A, KDM6B, KMT2D, FGFR4, SOX1, USP9Y, KMT2C, KMT2B, TRRAP, TCF7L1, AZU1, ZFP36L1, MOV10, NUP214, WDR55, DDX3Y, AUTS2, MLXIP, NFATC4, CC2D1B, MLLT6, BAZ2A, FN1, NSUN4, SREBF1, DVL3, SMG6, MAML1, CREBBP, IGF2, CELSR2, ACACB, FOXP4, AGER, NKAPL, PAGR1, DOT1L, CLASRP, ATF7, HIF3A, PHF21A, OGG1, PABPC1L, PBX2, NCOR2, TBL1Y	192	4290	11962	1.176333041958042	1.0	0.9468191268352388	58.97686394462688
GOTERM_BP_FAT	GO:0001568~blood vessel development	13	4.406779661016949	0.050406105618222515	ZFP36L1, FMNL3, APOB, LTBP1, NOX5, PLCG1, MYO1E, WASF2, HIF3A, HSPG2, NFATC4, LOXL2, FN1	192	441	11962	1.8365693499622069	1.0	0.9507453325057502	60.63342504049505
GOTERM_BP_FAT	GO:2001141~regulation of RNA biosynthetic process	57	19.322033898305087	0.051496523799405204	TGFB3, NFKB2, GLI2, KCNIP3, SFSWAP, AKAP17A, CDK5RAP2, LOXL2, GABPB2, SAMD4B, ELMSAN1, CCNK, ZFY, DDX39B, RING1, SF1, MED12, FLNA, SP140, TTF2, TAF15, CDK11A, AKAP8, MYBBP1A, KDM6B, KMT2D, SOX1, USP9Y, KMT2C, KMT2B, TRRAP, TCF7L1, ZFP36L1, MOV10, AUTS2, CC2D1B, NFATC4, MLLT6, BAZ2A, SREBF1, DVL3, MAML1, CREBBP, CELSR2, IGF2, AGER, FOXP4, NKAPL, DOT1L, PAGR1, ATF7, HIF3A, PHF21A, OGG1, PBX2, NCOR2, TBL1Y	192	2870	11962	1.237358449477352	1.0	0.9511775616367859	61.44030891116796
GOTERM_BP_FAT	GO:0007067~mitotic nuclear division	12	4.067796610169491	0.052096617760754485	TRIOBP, CCNK, NUMA1, HAUS5, POGZ, CDK11A, KIF18B, IGF2, AKAP8, SNX33, FLNA, ARHGEF10	192	395	11962	1.8927215189873419	1.0	0.9501692760321576	61.87767450381172
GOTERM_BP_FAT	GO:0019218~regulation of steroid metabolic process	4	1.3559322033898304	0.052476593323993494	SREBF1, APOB, FGFR4, SF1	192	53	11962	4.702044025157233	1.0	0.9485250636006793	62.1521842366926
GOTERM_BP_FAT	GO:0034654~nucleobase-containing compound biosynthetic process	67	22.71186440677966	0.05320737007938013	TGFB3, NFKB2, GLI2, KCNIP3, SFSWAP, AKAP17A, CDK5RAP2, LOXL2, GABPB2, SAMD4B, ELMSAN1, CCNK, ZFY, DDX39B, POLE, RING1, SF1, MED12, TTF2, FLNA, SP140, TAF15, CDK11A, RPS4Y1, AKAP8, MYBBP1A, KDM6B, KMT2D, FGFR4, SOX1, USP9Y, KMT2C, KMT2B, TRRAP, PPCDC, TCF7L1, ZFP36L1, NUP214, MOV10, DHODH, AUTS2, MLXIP, NFATC4, CC2D1B, MLLT6, BAZ2A, SREBF1, DVL3, SMG6, MAML1, CREBBP, IGF2, CELSR2, FOXP4, AGER, CTC1, NKAPL, DOT1L, PAGR1, ATF7, HIF3A, PHF21A, TEP1, OGG1, PBX2, NCOR2, TBL1Y	192	3467	11962	1.2039918036727235	1.0	0.9479415966159497	62.67488703646041
GOTERM_BP_FAT	GO:0009891~positive regulation of biosynthetic process	30	10.16949152542373	0.05376973975614369	KMT2D, FGFR4, SOX1, KMT2B, TGFB3, NFKB2, GLI2, AZU1, AUTS2, NFATC4, CDK5RAP2, GABPB2, NSUN4, AKT2, SREBF1, DVL3, CCNK, MAML1, DDX39B, CREBBP, MED12, IGF2, CTC1, PAGR1, DOT1L, TAF15, HIF3A, PBX2, KDM6B, NCOR2	192	1338	11962	1.3969076980568012	1.0	0.9468742006620944	63.072482827261176
