Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0098813~nuclear chromosome segregation	49	12.189054726368159	1.9616121476151502E-26	KIF23, KIF22, KIFC1, PRC1, KNTC1, TTK, PTTG1, AURKB, FAM83D, KIF2C, CDCA8, CDCA5, TOP2A, NUSAP1, ESPL1, UBE2C, NCAPD2, RCC2, FANCD2, SPAG5, ZWINT, BUB1B, NUP107, KIF4A, NEK2, CEP55, SPC24, SPC25, NCAPH, NCAPG, CENPA, BUB1, SKA1, CENPN, CENPM, DLGAP5, EME1, KIF18A, NUF2, KIF18B, CENPF, BIRC5, CDC20, NDC80, CENPK, GSG2, SMC4, CCNB1, CENPU	354	246	12053	6.781923200587938	8.521243169240212E-23	7.746584699309284E-24	3.677784579082153E-23
GOTERM_BP_FAT	GO:0000819~sister chromatid segregation	45	11.194029850746269	3.581525732671545E-26	KIF23, KIFC1, KIF22, KIF4A, PRC1, NEK2, KNTC1, TTK, CEP55, AURKB, SPC24, SPC25, KIF2C, CDCA8, NCAPH, CENPA, NCAPG, BUB1, SKA1, TOP2A, CDCA5, CENPN, CENPM, DLGAP5, NUF2, KIF18A, CENPF, NUSAP1, KIF18B, NDC80, ESPL1, CDC20, BIRC5, CENPK, UBE2C, GSG2, SMC4, NCAPD2, CCNB1, RCC2, SPAG5, ZWINT, BUB1B, NUP107, CENPU	354	204	12053	7.510593220338982	1.5558147782725193E-22	1.2965123152270993E-23	6.714925845672095E-23
GOTERM_BP_FAT	GO:0071103~DNA conformation change	48	11.940298507462686	3.914229668195521E-26	HIST1H4L, HMGB2, HIST1H2BO, CDC45, NCAPH, MCM7, CENPA, HJURP, NCAPG, HIST1H2BL, HIST1H2BI, ANP32A, ASF1B, TOP2A, CDCA5, H1F0, CDK1, GINS2, CENPN, HIST1H1E, CENPM, HIST1H1D, HIST1H1C, HIST1H1B, HIST1H2BG, PIF1, GINS4, TP53, BRIP1, NUSAP1, MCM2, CENPK, MCM3, HMGA2, MCM5, SMC4, MCM6, NCAPD2, CCNB1, HIST2H2BF, HIST1H3B, HIST1H3C, MIS18BP1, CENPU, HIST1H3F, CHAF1A, HIST1H3G, HIST1H3H	354	238	12053	6.86682808716707	1.7003413678641343E-22	1.3079548983570263E-23	7.33870532468768E-23
GOTERM_BP_FAT	GO:0006323~DNA packaging	39	9.701492537313433	4.1414567685715395E-24	HIST1H4L, HMGB2, HIST1H2BO, NCAPH, HJURP, NCAPG, HIST1H2BL, CENPA, HIST1H2BI, ANP32A, ASF1B, TOP2A, CDCA5, H1F0, CDK1, CENPN, HIST1H1E, CENPM, HIST1H1D, HIST1H1C, HIST1H1B, HIST1H2BG, TP53, NUSAP1, MCM2, CENPK, HMGA2, SMC4, NCAPD2, CCNB1, HIST2H2BF, HIST1H3B, HIST1H3C, CENPU, MIS18BP1, HIST1H3F, CHAF1A, HIST1H3G, HIST1H3H	354	162	12053	8.196746181209457	1.799048820267477E-20	1.2850348716196263E-21	7.764728545806328E-21
GOTERM_BP_FAT	GO:0044770~cell cycle phase transition	63	15.671641791044777	1.8064662893477054E-22	E2F1, CLSPN, LZTS1, E2F7, EZH2, KNTC1, IQGAP3, PKMYT1, TTK, AURKA, MCM10, GTSE1, FAM83D, CDC45, MCM8, MCM7, FANCI, CDCA5, CCNA2, CDK1, POLE, TP53, TPX2, ESPL1, MCM2, HMGA2, UBE2C, MCM3, CEP152, CDK2, WEE1, MCM5, MCM6, RCC2, TIMELESS, CCND2, RRM2, BUB1B, MELK, NEK2, TICRR, FOXM1, SOX4, CHEK1, BUB1, FBXO5, TCF3, APEX1, NES, DLGAP5, CENPF, NEUROG1, NDC80, BIRC5, CDC20, CDC25C, CCNB1, NEDD1, PLK4, DHFR, CCNB2, PCNA, CKS2	354	508	12053	4.222490991592152	7.847289560926432E-19	5.2315263739509554E-20	3.386904934123705E-19
GOTERM_BP_FAT	GO:0044772~mitotic cell cycle phase transition	61	15.17412935323383	3.081739896501856E-22	E2F1, CLSPN, LZTS1, E2F7, EZH2, KNTC1, IQGAP3, PKMYT1, TTK, AURKA, MCM10, GTSE1, CDC45, MCM8, MCM7, FANCI, CDCA5, CCNA2, CDK1, POLE, TP53, TPX2, ESPL1, MCM2, HMGA2, UBE2C, MCM3, CEP152, CDK2, WEE1, MCM5, MCM6, RCC2, CCND2, RRM2, BUB1B, MELK, NEK2, TICRR, FOXM1, SOX4, CHEK1, BUB1, FBXO5, TCF3, APEX1, NES, DLGAP5, NEUROG1, CENPF, NDC80, BIRC5, CDC20, CDC25C, CCNB1, NEDD1, PLK4, DHFR, CCNB2, PCNA, CKS2	354	481	12053	4.317940495906598	1.3387078110404062E-18	8.366923819002539E-20	5.777888091627161E-19
GOTERM_BP_FAT	GO:0010564~regulation of cell cycle process	58	14.427860696517413	9.135823275843176E-19	KIF23, E2F1, STIL, CLSPN, E2F7, E2F8, EZH2, KNTC1, PKMYT1, TTK, AURKA, AURKB, GTSE1, FAM83D, CDC45, FANCI, WDR76, CCSAP, CDCA5, CCNA2, CDK1, KIF11, TP53, TPX2, NUSAP1, ESPL1, HMGA2, UBE2C, ECT2, CDK2, RCC2, SPAG5, CCND2, BUB1B, NEK2, TICRR, FOXM1, SOX4, CHEK1, BUB1, FBXO5, TCF3, APEX1, MKI67, DLGAP5, NEUROG1, BRCA2, CENPF, NDC80, BIRC5, CDC20, CDC25C, BRCA1, GSG2, CCNB1, PLK4, SFRP1, PCNA	354	512	12053	3.8570025600282487	3.968601631026275E-15	2.334471547662515E-16	1.7128559283222665E-15
GOTERM_BP_FAT	GO:0000070~mitotic sister chromatid segregation	31	7.711442786069651	9.882111386222893E-19	KIF23, KIFC1, KIF22, KIF4A, PRC1, NEK2, TTK, AURKB, CEP55, KIF2C, CDCA8, NCAPH, NCAPG, CENPA, BUB1, CDCA5, DLGAP5, KIF18A, CENPF, KIF18B, NUSAP1, NDC80, ESPL1, UBE2C, GSG2, SMC4, NCAPD2, CCNB1, SPAG5, ZWINT, BUB1B	354	133	12053	7.936005267405802	4.292789186175225E-15	2.3848828812084583E-16	1.8527758868749177E-15
GOTERM_BP_FAT	GO:0051726~regulation of cell cycle	75	18.65671641791045	3.611677729480553E-18	KIF23, E2F1, STIL, E2F2, CLSPN, E2F7, E2F8, EZH2, KNTC1, PKMYT1, TTK, AURKA, AURKB, GTSE1, FAM83D, SHB, CDC45, FANCI, WDR76, CCSAP, TOP2A, CCNA2, CDCA5, ASPM, CDK1, KIF11, DTL, TP53, TPX2, NUSAP1, ESPL1, UBE2C, HMGA2, ECT2, WEE1, CDK2, HES1, RCC2, CCND2, SPAG5, ZWINT, BUB1B, NEK2, TICRR, FOXM1, KIAA0101, SOX4, CHEK1, MYBL2, BUB1, FBXO5, THBS1, DDIAS, APEX1, TCF3, MKI67, DLGAP5, EME1, CENPF, NEUROG1, BRCA2, NDC80, CDC20, BIRC5, GAS1, CDC25C, GSG2, BRCA1, CCNB1, NOTCH2, PLK4, CCNB2, SFRP1, PCNA, CKS2	354	846	12053	3.0184417197579836	1.5689128056863524E-14	8.257435819401854E-16	6.771457178345338E-15
GOTERM_BP_FAT	GO:0006260~DNA replication	41	10.199004975124378	4.4200144064176175E-18	CLSPN, TICRR, E2F7, E2F8, KIAA0101, CHEK1, GLI2, MCM10, CDC45, MCM8, MCM7, POLE3, PDGFC, POLQ, TOP2A, EXO1, CDK1, GINS2, DTL, FAM111A, EME1, POLE, GINS4, BRCA2, BRIP1, MCM2, CDC25C, MCM3, MCM5, CDK2, BRCA1, MCM6, RFC4, BAZ1A, TIMELESS, POLD1, RRM2, PCNA, CHAF1A, NFIA, NFIB	354	263	12053	5.307866640888489	1.920054258147813E-14	9.600271290739066E-16	8.286990291636854E-15
GOTERM_BP_FAT	GO:0031497~chromatin assembly	30	7.462686567164178	8.201381915646675E-18	HIST1H4L, HMGB2, HIST1H2BO, HJURP, HIST1H2BL, CENPA, HIST1H2BI, ANP32A, ASF1B, H1F0, CENPN, CENPM, HIST1H1E, HIST1H1D, HIST1H1C, HIST1H1B, HIST1H2BG, TP53, MCM2, CENPK, HMGA2, HIST2H2BF, HIST1H3B, HIST1H3C, CENPU, MIS18BP1, HIST1H3F, CHAF1A, HIST1H3G, HIST1H3H	354	132	12053	7.738186954288649	3.5626803041569155E-14	1.6965144305509123E-15	1.5376595201655668E-14
GOTERM_BP_FAT	GO:0007346~regulation of mitotic cell cycle	52	12.935323383084576	1.824793020627906E-17	E2F1, CLSPN, E2F7, EZH2, KNTC1, PKMYT1, TTK, AURKA, GTSE1, SHB, CDC45, FANCI, CCSAP, TOP2A, CDCA5, CCNA2, CDK1, KIF11, TP53, TPX2, NUSAP1, ESPL1, HMGA2, UBE2C, CDK2, HES1, RCC2, CCND2, ZWINT, BUB1B, NEK2, TICRR, SOX4, CHEK1, BUB1, FBXO5, TCF3, APEX1, MKI67, DLGAP5, EME1, NEUROG1, BRCA2, CENPF, NDC80, BIRC5, CDC20, GAS1, CDC25C, CCNB1, CKS2, PCNA	354	443	12053	3.9966076188289907	7.926900881607624E-14	3.603136764367102E-15	3.4212653298672E-14
GOTERM_BP_FAT	GO:0006334~nucleosome assembly	28	6.965174129353234	3.822857386334789E-17	HIST1H4L, HMGB2, HIST1H2BO, HJURP, HIST1H2BL, CENPA, HIST1H2BI, ANP32A, ASF1B, H1F0, CENPN, CENPM, HIST1H1E, HIST1H1D, HIST1H1C, HIST1H1B, HIST1H2BG, MCM2, CENPK, HIST2H2BF, HIST1H3B, HIST1H3C, CENPU, MIS18BP1, HIST1H3F, CHAF1A, HIST1H3G, HIST1H3H	354	118	12053	8.07919180312171	1.6606492486238324E-13	7.220214124451445E-15	7.167393391494618E-14
GOTERM_BP_FAT	GO:0006333~chromatin assembly or disassembly	31	7.711442786069651	7.57750945984677E-17	HIST1H4L, HMGB2, HIST1H2BO, HJURP, HIST1H2BL, CENPA, HIST1H2BI, ANP32A, ASF1B, H1F0, CENPN, CENPM, HIST1H1E, HIST1H1D, HIST1H1C, HIST1H1B, MTA2, HIST1H2BG, TP53, MCM2, CENPK, HMGA2, HIST2H2BF, HIST1H3B, HIST1H3C, CENPU, MIS18BP1, HIST1H3F, CHAF1A, HIST1H3G, HIST1H3H	354	154	12053	6.853822730941375	4.82280881897168E-13	2.0095036745715333E-14	2.1094237467877974E-13
GOTERM_BP_FAT	GO:0006259~DNA metabolic process	72	17.91044776119403	1.1501042255309575E-16	KIF22, CLSPN, XRCC2, E2F7, E2F8, EZH2, DEK, PTTG1, AURKB, MCM10, GLI2, NONO, MCM8, CDC45, MCM7, FANCI, PDGFC, TOP2A, FANCA, CDCA5, H1F0, CDK1, DTL, NEIL3, MTA2, POLE, TP53, CECR2, MCM2, MCM3, HMGA2, MCM5, ESCO2, CDK2, MCM6, UHRF1, RFC4, BAZ1A, TIMELESS, FANCD2, RRM2, HIST1H4L, HMGB2, USP3, NEK2, TICRR, FOXM1, KIAA0101, CHEK1, POLE3, ACTL6A, POLQ, APEX1, TCF3, EXO1, GINS2, MKI67, PIF1, FAM111A, GINS4, EME1, CENPF, BRIP1, BRCA2, CDC25C, BRCA1, POLD1, PCNA, RBPJ, CHAF1A, NFIA, NFIB	354	839	12053	2.921880366053211	4.82280881897168E-13	1.9317880628477724E-14	2.1094237467877974E-13
GOTERM_BP_FAT	GO:0007062~sister chromatid cohesion	27	6.7164179104477615	3.1928676090779007E-16	KIF22, KNTC1, AURKB, SPC24, KIF2C, SPC25, CDCA8, CENPA, BUB1, SKA1, CDCA5, CENPN, CENPM, KIF18A, NUF2, CENPF, NDC80, BIRC5, CDC20, ESPL1, CENPK, GSG2, RCC2, ZWINT, BUB1B, CENPU, NUP107	354	117	12053	7.857235984354629	1.446842645691504E-12	5.562217353372034E-14	6.217248937900877E-13
GOTERM_BP_FAT	GO:0000075~cell cycle checkpoint	34	8.45771144278607	2.4428936937979553E-15	E2F1, CLSPN, TICRR, E2F7, KNTC1, SOX4, TTK, CHEK1, AURKA, AURKB, GTSE1, CDC45, FANCI, WDR76, BUB1, TOP2A, CCNA2, CDK1, DTL, EME1, TP53, BRIP1, CENPF, NDC80, BIRC5, CDC25C, HMGA2, BRCA1, CDK2, GSG2, CCNB1, ZWINT, PCNA, BUB1B	354	212	12053	5.460531926233878	1.0610179401737696E-11	3.930189507173054E-13	4.574118861455645E-12
GOTERM_BP_FAT	GO:0006325~chromatin organization	60	14.925373134328357	4.275784206882229E-15	UTY, EZH2, DEK, AURKA, CBX2, AURKB, HIST1H2BO, CDC45, HIST1H2BL, HIST1H2BI, ANP32A, KDM5D, H1F0, CDK1, HIST1H1E, HIST1H1D, HIST1H1C, HIST1H1B, MTA2, TP53, CECR2, MCM2, HMGA2, CDK2, UHRF1, BAZ1A, HIST2H2BF, HIST1H4L, HMGB2, USP3, HIST1H2AG, CHEK1, VRK1, HJURP, POLE3, CENPA, AUTS2, ACTL6A, ASF1B, CENPN, CENPM, HIST1H2BG, ATAD2, BRCA2, CENPK, BRCA1, GSG2, CCNB1, BRMS1, PHF19, HIST1H3B, HIST1H2AI, SETD7, HIST1H3C, MIS18BP1, CENPU, HIST1H3F, CHAF1A, HIST1H3G, HIST1H3H	354	651	12053	3.1380665989741985	1.8808954393989552E-11	6.717959522006822E-13	8.115730310009894E-12
GOTERM_BP_FAT	GO:0000226~microtubule cytoskeleton organization	45	11.194029850746269	4.8006083318078365E-15	KIF23, STIL, KIFC1, KIF4A, XRCC2, KIF24, PRC1, NEK2, KIAA0101, PAX6, TTK, AURKA, CHEK1, AURKB, MYBL2, KIF2C, NUMA1, EZR, CENPA, CCSAP, FBXO5, SKA3, SKA1, CNTLN, ASPM, CDK1, ARHGEF2, KIF11, NIN, KIF18A, TPX2, NUSAP1, BRCA2, KIF18B, NDC80, ESPL1, BIRC5, CEP152, CDK2, WEE1, BRCA1, PLK4, WDR62, SPAG5, KIF20A	354	383	12053	4.00042040978891	2.0738077921578224E-11	7.150946501610633E-13	8.948397578478762E-12
GOTERM_BP_FAT	GO:0034728~nucleosome organization	28	6.965174129353234	4.9071513643667946E-15	HIST1H4L, HMGB2, HIST1H2BO, HJURP, HIST1H2BL, CENPA, HIST1H2BI, ANP32A, ASF1B, H1F0, CENPN, CENPM, HIST1H1E, HIST1H1D, HIST1H1C, HIST1H1B, HIST1H2BG, MCM2, CENPK, HIST2H2BF, HIST1H3B, HIST1H3C, CENPU, MIS18BP1, HIST1H3F, CHAF1A, HIST1H3G, HIST1H3H	354	141	12053	6.761309452257884	2.1220358803475392E-11	7.073230889886872E-13	9.159339953157541E-12
