Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0001505~regulation of neurotransmitter levels	32	5.144694533762058	1.042678245119478E-12	SNCG, RAB3B, ACHE, KCNC4, SYT4, SYT3, SNCA, NAPB, RIMS2, SYN1, TRIM9, SYN2, SV2B, SV2A, PRIMA1, SV2C, GCHFR, NOS1, ALDH5A1, SYT10, BAIAP3, MAOA, PTPRN2, MAOB, SYT12, RPH3A, STX1B, NAALAD2, OTOF, SLC5A7, VAMP2, SYT17	488	169	12053	4.676690270637307	5.006105752158874E-9	6.257632190198592E-10	1.9758750191556373E-9
GOTERM_BP_FAT	GO:0098660~inorganic ion transmembrane transport	60	9.646302250803858	1.1432602839999588E-12	KCNJ16, KCNH1, KCNC1, ATP1B1, KCNC4, GLRA1, GABRB1, GLRA3, TRPV2, SNCA, SLC9A2, GRIN3A, FGF12, SLC26A11, HTR1B, SLC24A3, PDE4B, ANO3, ANO5, SCN7A, NALCN, KCNG3, GABRG2, TRPM8, GRIN2A, TRPM2, ATP6V1A, RYR2, VAMP2, KCNH5, SHROOM2, SCN1A, SLC39A12, KCNA3, KCNS1, KCNS2, AGT, COX6B2, KCNE5, GABRQ, HAP1, HCN2, SLC8A1, GABRA1, NOS1, TRPC5, ASIC4, GRIN1, SLC12A5, TRPC7, ATP1A3, ATP1A1, CACNA2D3, CACNA2D2, KCNK3, YWHAH, CACNA1C, CACNA1D, HTR2C, HTR2A	488	533	12053	2.7803493987020578	5.489020127313893E-9	6.098911375929106E-10	2.1664781080232842E-9
GOTERM_BP_FAT	GO:0007610~behavior	52	8.360128617363344	8.777018559328443E-12	MCHR1, SNCG, GLRA1, TACR3, STAR, CPEB3, ADCY8, CRHBP, SNCA, GJA1, PAX5, FGF12, SEZ6L2, BRINP1, HTR1B, GRIN2D, SRD5A1, POU4F1, FOXB1, NEGR1, GABRG2, GRIN2A, SEZ6L, RASGRF1, LSAMP, CARTPT, NRGN, RASD2, SCN1A, CCK, PRLHR, PTCHD1, NPY2R, TAC1, NETO1, TAL1, HCRTR1, AGT, NOVA1, SLC12A5, GRIN1, ATP1A3, PCDH15, NTRK1, PRKAR1B, NLGN4X, MC4R, PBX3, ZFHX3, HTR2C, DNM1, HTR2A	488	441	12053	2.9123266793056017	4.213827597965292E-8	4.213827731192055E-9	1.663168491816691E-8
GOTERM_BP_FAT	GO:0007267~cell-cell signaling	95	15.27331189710611	1.4262802603999147E-11	SNCG, KCNC4, STAR, SYT4, GLRA1, CPEB3, CLSTN3, TACR1, GLRA3, CRHBP, SNCA, SYT3, GJA1, FGF12, VIPR1, ANKRD6, MBP, HTR1B, BDNF, TRIM9, GRIN2D, SOSTDC1, RSPO2, RAPGEF4, LGI1, GABRG2, GPR176, BAIAP3, PTPRN2, GRIN2A, HTR4, PTPRN, RPH3A, STX1B, TRPM2, CHRM3, RASGRF1, SSTR1, GRM8, CHRM2, HTR7, OTOF, VSNL1, CELF4, CARTPT, RYR2, VAMP2, NRGN, RASD2, ACHE, RAB3B, NPY2R, TAC1, NAPB, RIMS2, AMPH, NETO1, HCRTR1, SYN1, AGT, SYN2, SYBU, EGF, KCNE5, NOVA1, HAP1, DTNA, HCN2, GABRA1, TRHDE, SLC6A11, SYT10, GRIN1, SYT12, SLC12A5, FZD1, TNFSF9, CACNA2D2, NKX6-1, KCNK3, PDE7B, YWHAH, SULF2, NTRK1, NLGN4X, MC4R, ADRA1B, ADRA1A, SLC5A7, CACNA1C, HTR2C, SYT17, CACNA1D, DNM1, HTR2A	488	1151	12053	2.0385605531896713	6.847576361490582E-8	6.225069570930941E-9	2.7026902937876685E-8
GOTERM_BP_FAT	GO:0006836~neurotransmitter transport	30	4.823151125401929	1.71990986938461E-11	SNCG, RAB3B, KCNC4, SYT4, SYT3, SNCA, NAPB, RIMS2, SYN1, TRIM9, SYN2, SV2B, SV2A, SV2C, GABRQ, DDC, NOS1, SYT10, BAIAP3, SLC6A11, PTPRN2, SYT12, RPH3A, STX1B, SLC17A8, SLC17A6, OTOF, SLC5A7, VAMP2, SYT17	488	165	12053	4.490685543964233	8.257302452907567E-8	6.881085590215719E-9	3.2590996568160335E-8
GOTERM_BP_FAT	GO:0006812~cation transport	68	10.932475884244374	2.6783136166299694E-11	KCNH1, STEAP3, KCNJ16, KCNC1, ATP1B1, KCNC4, TRPV2, SNCA, SLC9A2, GJA1, GRIN3A, FGF12, HTR1B, SLC24A3, PDE4B, NIPAL3, CALCRL, SCN7A, NALCN, DPP6, KCNG3, RAMP1, NSF, MT3, TRPM8, SARAF, GRIN2A, TRPM2, ATP6V1A, RYR2, VAMP2, KCNH5, SLC2A13, SHROOM2, SCN1A, SLC39A12, KCNA3, KCNS1, KCNS2, AGT, COX6B2, EGF, KCNE5, HAP1, HCN2, SLC8A1, NOS1, TRPC5, ASIC4, GRIN1, SLC12A5, TRPC7, ATP1A3, SLC10A4, ATP1A1, CACNA2D3, CACNA2D2, KCNK3, ATP13A4, SLC17A8, YWHAH, SLC17A6, ADRA1A, SLC5A7, CACNA1C, CACNA1D, HTR2C, HTR2A	488	701	12053	2.395886438577208	1.2858580500374472E-7	9.891216401491931E-9	5.075192488490643E-8
GOTERM_BP_FAT	GO:0007187~G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	23	3.697749196141479	2.1791710384400701E-10	CALCR, MCHR1, ADCY7, PTGER4, ADCY8, NPY2R, HTR4, VIPR1, GPR37L1, HTR1B, CHRM3, SSTR1, GRM8, CHRM2, AGT, HTR7, ADRA1B, MC4R, ADRA1A, CALCRL, CACNA1D, HTR2C, HTR2A	488	107	12053	5.309081507583882	1.0462195880744929E-6	7.473000684932174E-8	4.1293578556533816E-7
GOTERM_BP_FAT	GO:0098662~inorganic cation transmembrane transport	51	8.19935691318328	3.098921546764652E-10	KCNJ16, KCNH1, KCNC1, ATP1B1, KCNC4, TRPV2, SLC9A2, SNCA, GRIN3A, FGF12, HTR1B, SLC24A3, PDE4B, NALCN, SCN7A, KCNG3, TRPM8, GRIN2A, TRPM2, ATP6V1A, RYR2, VAMP2, KCNH5, SCN1A, SHROOM2, SLC39A12, KCNA3, KCNS1, KCNS2, AGT, COX6B2, KCNE5, HAP1, HCN2, SLC8A1, NOS1, TRPC5, ASIC4, SLC12A5, TRPC7, GRIN1, ATP1A3, ATP1A1, CACNA2D3, CACNA2D2, KCNK3, YWHAH, CACNA1C, CACNA1D, HTR2C, HTR2A	488	471	12053	2.6743891615328392	1.4877909230159858E-6	9.918613042003699E-8	5.872211383817216E-7
GOTERM_BP_FAT	GO:0098655~cation transmembrane transport	53	8.520900321543408	5.376566933781617E-10	KCNJ16, KCNH1, KCNC1, ATP1B1, KCNC4, TRPV2, SLC9A2, SNCA, GRIN3A, FGF12, HTR1B, SLC24A3, PDE4B, NALCN, SCN7A, KCNG3, DPP6, TRPM8, GRIN2A, TRPM2, ATP6V1A, RYR2, VAMP2, KCNH5, SCN1A, SHROOM2, SLC39A12, KCNA3, KCNS1, KCNS2, AGT, COX6B2, KCNE5, HAP1, HCN2, SLC8A1, NOS1, TRPC5, ASIC4, GRIN1, SLC12A5, TRPC7, ATP1A3, ATP1A1, CACNA2D3, CACNA2D2, KCNK3, ATP13A4, YWHAH, CACNA1C, CACNA1D, HTR2C, HTR2A	488	509	12053	2.5717776739991627	2.581286471237121E-6	1.6133059965728336E-7	1.0188170751490588E-6
GOTERM_BP_FAT	GO:0050804~modulation of synaptic transmission	34	5.466237942122187	8.409780959202071E-10	SNCG, KCNC4, ACHE, RAB3B, STAR, CLSTN3, CPEB3, NPY2R, SNCA, TAC1, CSPG5, NAPB, RIMS2, NETO1, HTR1B, SYN1, AGT, LGI1, HAP1, GRIN1, SYT12, GRIN2A, STX1B, CACNA2D2, YWHAH, RASGRF1, GRM8, NTRK1, NLGN4X, CELF4, ADRA1A, NRGN, VAMP2, HTR2A	488	243	12053	3.4557950482358497	4.0375275407456E-6	2.3750207134298762E-7	1.5935871622296816E-6
GOTERM_BP_FAT	GO:0006936~muscle contraction	33	5.305466237942122	1.4266416105948271E-9	ATP1B1, SCN1A, GLRA1, TACR3, TACR1, NPY2R, NPNT, GJA1, FGF12, VIPR1, AGT, PDE4B, SCN7A, MYOM1, CALCRL, KCNE5, DTNA, SLC8A1, NOS1, ATP1A3, ATP1A1, SSPN, SULF2, CHRM3, CHRM2, HTR7, ADRA1B, GRIP2, RYR2, ADRA1A, CACNA1C, CACNA1D, HTR2A	488	235	12053	3.4683379839553545	6.849282786713928E-6	3.805169410675546E-7	2.703373358503569E-6
GOTERM_BP_FAT	GO:0007270~neuron-neuron synaptic transmission	19	3.054662379421222	5.909078671044497E-9	GABRG2, RAB3B, GABRA1, GLRA1, CLSTN3, NPY2R, GLRA3, CRHBP, SNCA, GRIN1, TAC1, NAPB, HTR1B, NTRK1, ADRA1A, HAP1, DNM1, RASD2, HTR2A	488	85	12053	5.520901639344262	2.8369084372315E-5	1.4931297686038292E-6	1.119723790354854E-5
GOTERM_BP_FAT	GO:0042391~regulation of membrane potential	36	5.787781350482315	6.220066128371106E-9	KCNH1, ATP1B1, SCN1A, CCK, GLRA1, NPY2R, SNCA, GJA1, TAC1, FGF12, RIMS2, SLC26A11, NETO1, AGT, CNTNAP1, NALCN, SCN7A, KCNE5, PID1, HCN2, SLC8A1, TRPC5, GRIN1, GRIN2A, ATP1A3, ATP1A1, STX1B, KCNK3, YWHAH, CELF4, NLGN4X, RYR2, ADRA1A, CACNA1C, CACNA1D, KCNH5	488	290	12053	3.066054267947993	2.98620916961978E-5	1.4931257641404017E-6	1.1786534570568108E-5
GOTERM_BP_FAT	GO:0015672~monovalent inorganic cation transport	41	6.591639871382636	8.334477298926288E-9	KCNJ16, KCNH1, KCNC1, SLC2A13, ATP1B1, SHROOM2, SCN1A, KCNC4, SLC9A2, KCNA3, FGF12, KCNS1, KCNS2, SLC24A3, AGT, NALCN, COX6B2, SCN7A, KCNE5, DPP6, KCNG3, NSF, HCN2, SLC8A1, NOS1, ASIC4, SLC12A5, ATP1A3, ATP1A1, SLC10A4, KCNK3, TRPM2, ATP6V1A, SLC17A8, YWHAH, SLC17A6, SLC5A7, VAMP2, CACNA1D, KCNH5, HTR2A	488	365	12053	2.7743824388052998	4.001302528811035E-5	1.9054184623445991E-6	1.579317667754765E-5
GOTERM_BP_FAT	GO:0051046~regulation of secretion	49	7.877813504823152	1.0247222092774785E-8	SNCG, KCNC4, SYT4, CRHBP, SYT3, SNCA, GJA1, HTR1B, SPX, TRIM9, LGI3, ANGPT1, RAPGEF4, RAB27B, NSF, PTGER4, RPH3A, STX1B, TRPM2, STXBP6, VSNL1, SCIN, CARTPT, VAMP2, RAB3B, ACHE, RAB3C, CCK, NPY2R, TAC1, NAPB, RIMS2, SYN1, AGT, SYBU, SCG5, EGF, HAP1, SYT10, MAOB, SYT12, IGF1, CACNA2D2, NKX6-1, CACNA1C, SYT17, CACNA1D, HTR2C, HTR2A	488	490	12053	2.4698770491803277	4.919570326611389E-5	2.2362208366155656E-6	1.9417676644373216E-5
GOTERM_BP_FAT	GO:0072503~cellular divalent inorganic cation homeostasis	34	5.466237942122187	1.0408462372724813E-8	CALCR, MCHR1, ATP1B1, NPY2R, SNCA, SLC39A12, GJA1, TAC1, CALB2, HCRTR1, HTR1B, SLC24A3, AGT, SV2A, HAP1, MT3, SLC8A1, NOS1, TRPM8, PTGER4, TRPC5, GRIN1, TRPC7, TRPM2, KCNK3, ATP13A4, PDGFRA, ADRA1B, RYR2, ADRA1A, GPR17, CACNA1C, HTR2C, HTR2A	488	268	12053	3.1334261071690723	4.9969779832848005E-5	2.1726510469610716E-6	1.9723214361722086E-5
GOTERM_BP_FAT	GO:0007399~nervous system development	122	19.614147909967848	1.2435158821463963E-8	KCNC1, STAR, SYT4, LMO4, GABRB1, SYT3, FGF12, GRIN3A, CSPG5, LRRC4C, SEZ6L2, BDNF, BRINP1, PACSIN1, OLIG1, OLIG2, BRINP3, ADGRB1, LGI1, NEGR1, CA10, MDGA2, BARHL2, GRIN2A, NME5, NCAM2, SLITRK3, RASGRF1, SSTR1, LSAMP, ANOS1, ACHE, RIMS2, OTP, ALCAM, TAL1, TRIM67, OLFM3, EGF, NKX2-2, HAP1, OLFM1, MAP2K1, B4GAT1, SLC6A11, TRPC5, HPCAL4, GRIN1, MAOB, PCDH15, AK4, TPBG, NTN1, KCNK3, PCDH19, SYNGR3, NKX6-1, AK8, PCDH18, SHOX2, NTRK1, NLGN4X, SYT17, MAB21L2, ZFHX3, CPEB3, CLSTN3, TRPV2, GJA1, PAX5, NAP1L2, MBP, SCRG1, RSPO2, POU4F2, POU4F1, MMD2, CNTNAP1, SRD5A1, FOXB1, MT3, ALDH5A1, PADI2, SEZ6L, ALK, STX1B, GPR37L1, SLC7A11, ARHGAP26, SLIT2, PRKCQ, CHRM3, CHRM2, MYRF, NRGN, RAPGEFL1, FAIM2, SHROOM2, CCK, RAP1GAP, PTCHD1, NANOS1, SLC39A12, SPOCK1, LRRTM3, DNER, GBX2, VWC2L, NEFH, VWC2, KNDC1, SLC8A1, NOS1, LRRN2, SLC12A5, FZD1, AHI1, SLC17A8, YWHAH, SULF2, TENM1, PBX3	488	1839	12053	1.63852637302882	5.969941564842873E-5	2.4875468114249344E-6	2.3563643503088372E-5
GOTERM_BP_FAT	GO:0044708~single-organism behavior	38	6.109324758842444	1.553329416250808E-8	SNCG, SCN1A, CCK, GLRA1, STAR, ADCY8, CPEB3, NPY2R, CRHBP, SNCA, GJA1, TAC1, PAX5, FGF12, NETO1, SEZ6L2, BRINP1, GRIN2D, SRD5A1, FOXB1, GABRG2, SLC12A5, GRIN1, GRIN2A, ATP1A3, PCDH15, SEZ6L, RASGRF1, NTRK1, LSAMP, PRKAR1B, NLGN4X, CARTPT, NRGN, PBX3, HTR2C, DNM1, HTR2A	488	329	12053	2.852745527928646	7.457256539233903E-5	2.983009393386915E-6	2.943436453461956E-5
GOTERM_BP_FAT	GO:0050877~neurological system process	55	8.842443729903538	2.4739533295394242E-8	KCNH1, GLRA1, ADCY8, CPEB3, CRHBP, TRPV2, GRIN3A, FGF12, MBP, BRINP1, SPX, PDE4A, GRIN2D, POU4F2, POU4F1, CNTNAP1, SCN7A, FOXB1, TRPM8, TMIE, GRIN2A, EML2, NCAM2, RASGRF1, GRM8, OTOF, MYRF, CARTPT, NRGN, ABLIM1, CAMTA1, SCN1A, CCK, PTCHD1, NPY2R, TAC1, CSMD1, NETO1, GCH1, AGT, GPR155, SYT10, SLC12A5, GRIN1, ATP1A3, PCDH15, SLC17A8, PRKAR1B, NTRK1, NLGN4X, ADRA1A, PBX3, CACNA1D, DNM1, HTR2A	488	602	12053	2.256532187789336	1.1876744748273715E-4	4.568239599933577E-6	4.687945595049925E-5
GOTERM_BP_FAT	GO:1903530~regulation of secretion by cell	46	7.395498392282958	2.9624065066467015E-8	SNCG, RAB3B, ACHE, KCNC4, RAB3C, CCK, SYT4, CRHBP, NPY2R, SYT3, SNCA, GJA1, TAC1, NAPB, RIMS2, HTR1B, SYN1, TRIM9, AGT, SYBU, LGI3, ANGPT1, SCG5, RAPGEF4, RAB27B, NSF, HAP1, PTGER4, SYT10, MAOB, SYT12, IGF1, RPH3A, CACNA2D2, STX1B, NKX6-1, TRPM2, STXBP6, VSNL1, CARTPT, VAMP2, CACNA1C, CACNA1D, SYT17, HTR2C, HTR2A	488	459	12053	2.4752580449301758	1.4221502508759976E-4	5.267583852219815E-6	5.6135254300482273E-5
GOTERM_BP_FAT	GO:0048878~chemical homeostasis	62	9.967845659163988	3.479924740886956E-8	STEAP3, MCHR1, ATP1B1, ADCY7, STAR, ADCY8, SNCA, SLC9A2, AQP4, GJA1, AQP7, FGF12, SLC26A11, CALB2, HTR1B, GOT1, SPX, SLC24A3, SCN7A, SV2A, MT3, TRPM8, PTGER4, PTPRN2, PNPLA4, PTPRN, TRPM2, ATP6V1A, VSNL1, CLDN1, PDGFRA, CARTPT, RYR2, GPR17, CALCR, CCK, NPY2R, SLC39A12, TAC1, OAS1, CSMD1, HCRTR1, TAP2, AGT, HAP1, SLC8A1, NOS1, TRPC5, GRIN1, SLC12A5, TRPC7, ATP1A3, ATP1A1, KCNK3, ATP13A4, PRKAR1B, ADRA1B, ADRA1A, NR5A2, CACNA1C, HTR2C, HTR2A	488	727	12053	2.106360069452274	1.6705723392884675E-4	5.966810396440536E-6	6.5941811300263E-5
